Fecha;Hora;T;P_mm;Q_ls
13/03/2017;18:15;13/03/2017 18:15;0;12,81649628
13/03/2017;18:20;13/03/2017 18:20;0;12,80695125
13/03/2017;18:25;13/03/2017 18:25;0;12,73010649
13/03/2017;18:30;13/03/2017 18:30;0;12,75126659
13/03/2017;18:35;13/03/2017 18:35;0;12,87665421
13/03/2017;18:40;13/03/2017 18:40;0;12,81903981
13/03/2017;18:45;13/03/2017 18:45;0;12,84273936
13/03/2017;18:50;13/03/2017 18:50;0;12,76376052
13/03/2017;18:55;13/03/2017 18:55;0;12,81921051
13/03/2017;19:00;13/03/2017 19:00;0;12,84219069
13/03/2017;19:05;13/03/2017 19:05;0;12,74341434
13/03/2017;19:10;13/03/2017 19:10;0;12,779291
13/03/2017;19:15;13/03/2017 19:15;0;12,82076169
13/03/2017;19:20;13/03/2017 19:20;0;12,74534506
13/03/2017;19:25;13/03/2017 19:25;0;12,72732407
13/03/2017;19:30;13/03/2017 19:30;0;12,73622423
13/03/2017;19:35;13/03/2017 19:35;0;12,68355772
13/03/2017;19:40;13/03/2017 19:40;0;12,7490371
13/03/2017;19:45;13/03/2017 19:45;0;12,72354432
13/03/2017;19:50;13/03/2017 19:50;0;12,70587435
13/03/2017;19:55;13/03/2017 19:55;0;12,66008094
13/03/2017;20:00;13/03/2017 20:00;0;12,71866518
13/03/2017;20:05;13/03/2017 20:05;0;12,71866518
13/03/2017;20:10;13/03/2017 20:10;0;12,62396068
13/03/2017;20:15;13/03/2017 20:15;0;12,6843378
13/03/2017;20:20;13/03/2017 20:20;0;12,7078575
13/03/2017;20:25;13/03/2017 20:25;0;12,6651235
13/03/2017;20:30;13/03/2017 20:30;0;12,57065147
13/03/2017;20:35;13/03/2017 20:35;0;12,61534224
13/03/2017;20:40;13/03/2017 20:40;0;12,60994121
13/03/2017;20:45;13/03/2017 20:45;0;12,61097838
13/03/2017;20:50;13/03/2017 20:50;0;12,64227019
13/03/2017;20:55;13/03/2017 20:55;0,277668554;12,5800794
13/03/2017;21:00;13/03/2017 21:00;0,277668554;12,59539198
13/03/2017;21:05;13/03/2017 21:05;0;12,61644638
13/03/2017;21:10;13/03/2017 21:10;0;12,60941014
13/03/2017;21:15;13/03/2017 21:15;0;12,61486724
13/03/2017;21:20;13/03/2017 21:20;0;12,63009783
13/03/2017;21:25;13/03/2017 21:25;0;12,55478558
13/03/2017;21:30;13/03/2017 21:30;0;12,58450205
13/03/2017;21:35;13/03/2017 21:35;0;12,66684086
13/03/2017;21:40;13/03/2017 21:40;0;12,54304557
13/03/2017;21:45;13/03/2017 21:45;0;12,51204352
13/03/2017;21:50;13/03/2017 21:50;0;12,58052846
13/03/2017;21:55;13/03/2017 21:55;0;12,58657342
13/03/2017;22:00;13/03/2017 22:00;0;12,61055974
13/03/2017;22:05;13/03/2017 22:05;0;12,54369701
13/03/2017;22:10;13/03/2017 22:10;0;12,51605737
13/03/2017;22:15;13/03/2017 22:15;0;12,52881136
13/03/2017;22:20;13/03/2017 22:20;0;12,57328228
13/03/2017;22:25;13/03/2017 22:25;0;12,56718585
13/03/2017;22:30;13/03/2017 22:30;0;12,52169863
13/03/2017;22:35;13/03/2017 22:35;0;12,49144013
13/03/2017;22:40;13/03/2017 22:40;0;12,45885409
13/03/2017;22:45;13/03/2017 22:45;0;12,46826669
13/03/2017;22:50;13/03/2017 22:50;0;12,57165095
13/03/2017;22:55;13/03/2017 22:55;0;12,46561668
13/03/2017;23:00;13/03/2017 23:00;0;12,51263788
13/03/2017;23:05;13/03/2017 23:05;0;12,45885409
13/03/2017;23:10;13/03/2017 23:10;0;12,42357493
13/03/2017;23:15;13/03/2017 23:15;0;12,47351214
13/03/2017;23:20;13/03/2017 23:20;0;12,46312403
13/03/2017;23:25;13/03/2017 23:25;0;12,45203845
13/03/2017;23:30;13/03/2017 23:30;0;12,37243738
13/03/2017;23:35;13/03/2017 23:35;0;12,46912809
13/03/2017;23:40;13/03/2017 23:40;0;12,51648409
13/03/2017;23:45;13/03/2017 23:45;0;12,40000319
13/03/2017;23:50;13/03/2017 23:50;0;12,44484595
13/03/2017;23:55;13/03/2017 23:55;0;12,37253804
14/03/2017;0:00;14/03/2017 0:00;0;12,46025183
14/03/2017;0:05;14/03/2017 0:05;0;12,44144057
14/03/2017;0:10;14/03/2017 0:10;0;12,4069546
14/03/2017;0:15;14/03/2017 0:15;0;12,35054645
14/03/2017;0:20;14/03/2017 0:20;0;12,35925511
14/03/2017;0:25;14/03/2017 0:25;0;12,36645688
14/03/2017;0:30;14/03/2017 0:30;0;12,25782785
14/03/2017;0:35;14/03/2017 0:35;0;12,35617868
14/03/2017;0:40;14/03/2017 0:40;0;12,34548419
14/03/2017;0:45;14/03/2017 0:45;0;12,31221087
14/03/2017;0:50;14/03/2017 0:50;0,277668554;12,30856584
14/03/2017;0:55;14/03/2017 0:55;0;12,34548419
14/03/2017;1:00;14/03/2017 1:00;0;12,28322786
14/03/2017;1:05;14/03/2017 1:05;0;12,27851658
14/03/2017;1:10;14/03/2017 1:10;0;12,19077784
14/03/2017;1:15;14/03/2017 1:15;0;12,32438167
14/03/2017;1:20;14/03/2017 1:20;0;12,27782002
14/03/2017;1:25;14/03/2017 1:25;0;12,26086609
14/03/2017;1:30;14/03/2017 1:30;0;12,24547451
14/03/2017;1:35;14/03/2017 1:35;0;12,14171085
14/03/2017;1:40;14/03/2017 1:40;0;12,21916238
14/03/2017;1:45;14/03/2017 1:45;0;12,25887864
14/03/2017;1:50;14/03/2017 1:50;0;12,26347423
14/03/2017;1:55;14/03/2017 1:55;0;12,27641677
14/03/2017;2:00;14/03/2017 2:00;0;12,30163407
14/03/2017;2:05;14/03/2017 2:05;0;12,23991368
14/03/2017;2:10;14/03/2017 2:10;0;12,21537256
14/03/2017;2:15;14/03/2017 2:15;0;12,20902826
14/03/2017;2:20;14/03/2017 2:20;0;12,19443204
14/03/2017;2:25;14/03/2017 2:25;0;12,18479632
14/03/2017;2:30;14/03/2017 2:30;0;12,15778821
14/03/2017;2:35;14/03/2017 2:35;0;12,1465825
14/03/2017;2:40;14/03/2017 2:40;0;12,16267469
14/03/2017;2:45;14/03/2017 2:45;0;12,11820157
14/03/2017;2:50;14/03/2017 2:50;0;12,06703204
14/03/2017;2:55;14/03/2017 2:55;0;12,13628363
14/03/2017;3:00;14/03/2017 3:00;0;12,10765738
14/03/2017;3:05;14/03/2017 3:05;0;12,14742769
14/03/2017;3:10;14/03/2017 3:10;0;12,17224286
14/03/2017;3:15;14/03/2017 3:15;0;12,12843459
14/03/2017;3:20;14/03/2017 3:20;0;12,07263441
14/03/2017;3:25;14/03/2017 3:25;0;12,08807547
14/03/2017;3:30;14/03/2017 3:30;0;12,12154239
14/03/2017;3:35;14/03/2017 3:35;0;12,18575315
14/03/2017;3:40;14/03/2017 3:40;0;12,03287993
14/03/2017;3:45;14/03/2017 3:45;0;12,20880856
14/03/2017;3:50;14/03/2017 3:50;0;12,12837993
14/03/2017;3:55;14/03/2017 3:55;0;12,10935395
14/03/2017;4:00;14/03/2017 4:00;0;12,06349446
14/03/2017;4:05;14/03/2017 4:05;0;12,17463829
14/03/2017;4:10;14/03/2017 4:10;0;12,03146289
14/03/2017;4:15;14/03/2017 4:15;0;12,00175557
14/03/2017;4:20;14/03/2017 4:20;0;12,08363688
14/03/2017;4:25;14/03/2017 4:25;0;12,01065429
14/03/2017;4:30;14/03/2017 4:30;0;12,0171847
14/03/2017;4:35;14/03/2017 4:35;0;12,02113677
14/03/2017;4:40;14/03/2017 4:40;0;12,08009575
14/03/2017;4:45;14/03/2017 4:45;0;12,05199147
14/03/2017;4:50;14/03/2017 4:50;0;12,03305302
14/03/2017;4:55;14/03/2017 4:55;0;12,00855377
14/03/2017;5:00;14/03/2017 5:00;0;12,09470121
14/03/2017;5:05;14/03/2017 5:05;0;12,05531897
14/03/2017;5:10;14/03/2017 5:10;0;12,01740188
14/03/2017;5:15;14/03/2017 5:15;0;12,02920676
14/03/2017;5:20;14/03/2017 5:20;0;12,00202679
14/03/2017;5:25;14/03/2017 5:25;0;11,98372171
14/03/2017;5:30;14/03/2017 5:30;0;12,048032
14/03/2017;5:35;14/03/2017 5:35;0;12,03326036
14/03/2017;5:40;14/03/2017 5:40;0;12,06270798
14/03/2017;5:45;14/03/2017 5:45;0;12,0637667
14/03/2017;5:50;14/03/2017 5:50;0;12,1446288
14/03/2017;5:55;14/03/2017 5:55;0;12,09035983
14/03/2017;6:00;14/03/2017 6:00;0;12,05336592
14/03/2017;6:05;14/03/2017 6:05;0;12,1940682
14/03/2017;6:10;14/03/2017 6:10;0;12,04312477
14/03/2017;6:15;14/03/2017 6:15;0;12,12812685
14/03/2017;6:20;14/03/2017 6:20;0;12,07100615
14/03/2017;6:25;14/03/2017 6:25;0;12,12547494
14/03/2017;6:30;14/03/2017 6:30;0;12,05948786
14/03/2017;6:35;14/03/2017 6:35;0;12,09761092
14/03/2017;6:40;14/03/2017 6:40;0;12,07338704
14/03/2017;6:45;14/03/2017 6:45;0;12,06783887
14/03/2017;6:50;14/03/2017 6:50;0;12,04128192
14/03/2017;6:55;14/03/2017 6:55;0;12,12552959
14/03/2017;7:00;14/03/2017 7:00;0;12,06223813
14/03/2017;7:05;14/03/2017 7:05;0;11,97568404
14/03/2017;7:10;14/03/2017 7:10;0;11,99103446
14/03/2017;7:15;14/03/2017 7:15;0;11,95326526
14/03/2017;7:20;14/03/2017 7:20;0;11,97642223
14/03/2017;7:25;14/03/2017 7:25;0;12,02673362
14/03/2017;7:30;14/03/2017 7:30;0;11,90627058
14/03/2017;7:35;14/03/2017 7:35;0;12,00203683
14/03/2017;7:40;14/03/2017 7:40;0;11,94666215
14/03/2017;7:45;14/03/2017 7:45;0;11,90611877
14/03/2017;7:50;14/03/2017 7:50;0;11,92040833
14/03/2017;7:55;14/03/2017 7:55;0;11,84210518
14/03/2017;8:00;14/03/2017 8:00;0;11,74743641
14/03/2017;8:05;14/03/2017 8:05;0;11,8309081
14/03/2017;8:10;14/03/2017 8:10;0;11,80286402
14/03/2017;8:15;14/03/2017 8:15;0;11,80192926
14/03/2017;8:20;14/03/2017 8:20;0;11,69979817
14/03/2017;8:25;14/03/2017 8:25;0;11,84889083
14/03/2017;8:30;14/03/2017 8:30;0;11,73486034
14/03/2017;8:35;14/03/2017 8:35;0;11,71980423
14/03/2017;8:40;14/03/2017 8:40;0;11,81342795
14/03/2017;8:45;14/03/2017 8:45;0;11,80375516
14/03/2017;8:50;14/03/2017 8:50;0;11,7864016
14/03/2017;8:55;14/03/2017 8:55;0;11,73015353
14/03/2017;9:00;14/03/2017 9:00;0;11,77332343
14/03/2017;9:05;14/03/2017 9:05;0;11,80521602
14/03/2017;9:10;14/03/2017 9:10;0;11,77047099
14/03/2017;9:15;14/03/2017 9:15;0;11,68349462
14/03/2017;9:20;14/03/2017 9:20;0;11,69598685
14/03/2017;9:25;14/03/2017 9:25;0;11,67065002
14/03/2017;9:30;14/03/2017 9:30;0;11,73957841
14/03/2017;9:35;14/03/2017 9:35;0;11,64036472
14/03/2017;9:40;14/03/2017 9:40;0;11,76051324
14/03/2017;9:45;14/03/2017 9:45;0;11,63655784
14/03/2017;9:50;14/03/2017 9:50;0;11,72524467
14/03/2017;9:55;14/03/2017 9:55;0;11,71045415
14/03/2017;10:00;14/03/2017 10:00;0;11,65833699
14/03/2017;10:05;14/03/2017 10:05;0;11,70208183
14/03/2017;10:10;14/03/2017 10:10;0;11,72131078
14/03/2017;10:15;14/03/2017 10:15;0;11,72224084
14/03/2017;10:20;14/03/2017 10:20;0;11,69526137
14/03/2017;10:25;14/03/2017 10:25;0;11,71164012
14/03/2017;10:30;14/03/2017 10:30;0;11,73926805
14/03/2017;10:35;14/03/2017 10:35;0;11,65117356
14/03/2017;10:40;14/03/2017 10:40;0;11,55972511
14/03/2017;10:45;14/03/2017 10:45;0;11,75750279
14/03/2017;10:50;14/03/2017 10:50;0;11,77160795
14/03/2017;10:55;14/03/2017 10:55;0;11,78406225
14/03/2017;11:00;14/03/2017 11:00;0;11,7644469
14/03/2017;11:05;14/03/2017 11:05;0;11,82341854
14/03/2017;11:10;14/03/2017 11:10;0;11,90362022
14/03/2017;11:15;14/03/2017 11:15;0;11,83138128
14/03/2017;11:20;14/03/2017 11:20;0;11,88761754
14/03/2017;11:25;14/03/2017 11:25;0;11,81867577
14/03/2017;11:30;14/03/2017 11:30;0;11,84325714
14/03/2017;11:35;14/03/2017 11:35;0;11,78737908
14/03/2017;11:40;14/03/2017 11:40;0;11,81279444
14/03/2017;11:45;14/03/2017 11:45;0;11,79688134
14/03/2017;11:50;14/03/2017 11:50;0;11,90031341
14/03/2017;11:55;14/03/2017 11:55;0;11,89084796
14/03/2017;12:00;14/03/2017 12:00;0;11,92192375
14/03/2017;12:05;14/03/2017 12:05;0;11,95799341
14/03/2017;12:10;14/03/2017 12:10;0;11,99151232
14/03/2017;12:15;14/03/2017 12:15;0;12,01888204
14/03/2017;12:20;14/03/2017 12:20;0;11,88827796
14/03/2017;12:25;14/03/2017 12:25;0;12,01998221
14/03/2017;12:30;14/03/2017 12:30;0;11,91730398
14/03/2017;12:35;14/03/2017 12:35;0;11,99470914
14/03/2017;12:40;14/03/2017 12:40;0;11,95556507
14/03/2017;12:45;14/03/2017 12:45;0;11,91028387
14/03/2017;12:50;14/03/2017 12:50;0;11,84379838
14/03/2017;12:55;14/03/2017 12:55;0;11,80043897
14/03/2017;13:00;14/03/2017 13:00;0;11,85739788
14/03/2017;13:05;14/03/2017 13:05;0;11,87775277
14/03/2017;13:10;14/03/2017 13:10;0;11,79403865
14/03/2017;13:15;14/03/2017 13:15;0;11,66683002
14/03/2017;13:20;14/03/2017 13:20;0;11,69912976
14/03/2017;13:25;14/03/2017 13:25;0;11,75905057
14/03/2017;13:30;14/03/2017 13:30;0;11,66919557
14/03/2017;13:35;14/03/2017 13:35;0;11,65790635
14/03/2017;13:40;14/03/2017 13:40;0;11,68631588
14/03/2017;13:45;14/03/2017 13:45;0;11,64338072
14/03/2017;13:50;14/03/2017 13:50;0;11,75058947
14/03/2017;13:55;14/03/2017 13:55;0;11,7107384
14/03/2017;14:00;14/03/2017 14:00;0;11,77298675
14/03/2017;14:05;14/03/2017 14:05;0;11,81636955
14/03/2017;14:10;14/03/2017 14:10;0;11,74291383
14/03/2017;14:15;14/03/2017 14:15;0;11,7534819
14/03/2017;14:20;14/03/2017 14:20;0;11,79166847
14/03/2017;14:25;14/03/2017 14:25;0;11,87338477
14/03/2017;14:30;14/03/2017 14:30;0;11,81995133
14/03/2017;14:35;14/03/2017 14:35;0;11,82989229
14/03/2017;14:40;14/03/2017 14:40;0;11,87927823
14/03/2017;14:45;14/03/2017 14:45;0;11,82166205
14/03/2017;14:50;14/03/2017 14:50;0;11,88894245
14/03/2017;14:55;14/03/2017 14:55;0;11,88852146
14/03/2017;15:00;14/03/2017 15:00;0;11,93127337
14/03/2017;15:05;14/03/2017 15:05;0;11,97676536
14/03/2017;15:10;14/03/2017 15:10;0;11,82420165
14/03/2017;15:15;14/03/2017 15:15;0;11,88140607
14/03/2017;15:20;14/03/2017 15:20;0;11,87842679
14/03/2017;15:25;14/03/2017 15:25;0;11,89420486
14/03/2017;15:30;14/03/2017 15:30;0;11,91036588
14/03/2017;15:35;14/03/2017 15:35;0;11,88724858
14/03/2017;15:40;14/03/2017 15:40;0;11,94111067
14/03/2017;15:45;14/03/2017 15:45;0;12,00262162
14/03/2017;15:50;14/03/2017 15:50;0;11,92994314
14/03/2017;15:55;14/03/2017 15:55;0;11,89743659
14/03/2017;16:00;14/03/2017 16:00;0;11,9516469
14/03/2017;16:05;14/03/2017 16:05;0;11,96235227
14/03/2017;16:10;14/03/2017 16:10;0;11,95872894
14/03/2017;16:15;14/03/2017 16:15;0;11,88425827
14/03/2017;16:20;14/03/2017 16:20;0;11,93030121
14/03/2017;16:25;14/03/2017 16:25;0;11,85992725
14/03/2017;16:30;14/03/2017 16:30;0;11,95374015
14/03/2017;16:35;14/03/2017 16:35;0;12,01303465
14/03/2017;16:40;14/03/2017 16:40;0;11,90940494
14/03/2017;16:45;14/03/2017 16:45;0;12,05416014
14/03/2017;16:50;14/03/2017 16:50;0;11,9705358
14/03/2017;16:55;14/03/2017 16:55;0;11,99850127
14/03/2017;17:00;14/03/2017 17:00;0;11,89825911
14/03/2017;17:05;14/03/2017 17:05;0;11,97426004
14/03/2017;17:10;14/03/2017 17:10;0;11,92054842
14/03/2017;17:15;14/03/2017 17:15;0;11,99833857
14/03/2017;17:20;14/03/2017 17:20;0;11,91473791
14/03/2017;17:25;14/03/2017 17:25;0;11,95304706
14/03/2017;17:30;14/03/2017 17:30;0;12,00217762
14/03/2017;17:35;14/03/2017 17:35;0;12,0201332
14/03/2017;17:40;14/03/2017 17:40;0;11,89511507
14/03/2017;17:45;14/03/2017 17:45;0;11,96075897
14/03/2017;17:50;14/03/2017 17:50;0;11,92525712
14/03/2017;17:55;14/03/2017 17:55;0;11,9295011
14/03/2017;18:00;14/03/2017 18:00;0;11,94087451
14/03/2017;18:05;14/03/2017 18:05;0;11,92756297
14/03/2017;18:10;14/03/2017 18:10;0;11,97478155
14/03/2017;18:15;14/03/2017 18:15;0;11,94449389
14/03/2017;18:20;14/03/2017 18:20;0;11,91494376
14/03/2017;18:25;14/03/2017 18:25;0;11,99144621
14/03/2017;18:30;14/03/2017 18:30;0;11,89579573
14/03/2017;18:35;14/03/2017 18:35;0;11,85762103
14/03/2017;18:40;14/03/2017 18:40;0;11,93123341
14/03/2017;18:45;14/03/2017 18:45;0;12,01302461
14/03/2017;18:50;14/03/2017 18:50;0;11,91997467
14/03/2017;18:55;14/03/2017 18:55;0;11,8746407
14/03/2017;19:00;14/03/2017 19:00;0;11,94051621
14/03/2017;19:05;14/03/2017 19:05;0;12,02077483
14/03/2017;19:10;14/03/2017 19:10;0;11,95331748
14/03/2017;19:15;14/03/2017 19:15;0;11,97027512
14/03/2017;19:20;14/03/2017 19:20;0;11,84626195
14/03/2017;19:25;14/03/2017 19:25;0;11,86900799
14/03/2017;19:30;14/03/2017 19:30;0;11,9046469
14/03/2017;19:35;14/03/2017 19:35;0;11,90433334
14/03/2017;19:40;14/03/2017 19:40;0;11,85059282
14/03/2017;19:45;14/03/2017 19:45;0;11,88462529
14/03/2017;19:50;14/03/2017 19:50;0;11,84939654
14/03/2017;19:55;14/03/2017 19:55;0;11,85018276
14/03/2017;20:00;14/03/2017 20:00;0;11,86243898
14/03/2017;20:05;14/03/2017 20:05;0;11,90554366
14/03/2017;20:10;14/03/2017 20:10;0;11,87470448
14/03/2017;20:15;14/03/2017 20:15;0;11,92664097
14/03/2017;20:20;14/03/2017 20:20;0;11,85273679
14/03/2017;20:25;14/03/2017 20:25;0;11,77444884
14/03/2017;20:30;14/03/2017 20:30;0;11,80832096
14/03/2017;20:35;14/03/2017 20:35;0;11,76739346
14/03/2017;20:40;14/03/2017 20:40;0;11,881083
14/03/2017;20:45;14/03/2017 20:45;0;11,8590529
14/03/2017;20:50;14/03/2017 20:50;0;11,71157515
14/03/2017;20:55;14/03/2017 20:55;0;11,87179019
14/03/2017;21:00;14/03/2017 21:00;0;11,9016833
14/03/2017;21:05;14/03/2017 21:05;0;11,8276341
14/03/2017;21:10;14/03/2017 21:10;0;11,77487677
14/03/2017;21:15;14/03/2017 21:15;0;11,76076873
14/03/2017;21:20;14/03/2017 21:20;0;11,78879297
14/03/2017;21:25;14/03/2017 21:25;0;11,78526174
14/03/2017;21:30;14/03/2017 21:30;0;11,85369438
14/03/2017;21:35;14/03/2017 21:35;0;11,78879297
14/03/2017;21:40;14/03/2017 21:40;0;11,81358695
14/03/2017;21:45;14/03/2017 21:45;0;11,77405061
14/03/2017;21:50;14/03/2017 21:50;0;11,7968993
14/03/2017;21:55;14/03/2017 21:55;0;11,82696622
14/03/2017;22:00;14/03/2017 22:00;0;11,70983271
14/03/2017;22:05;14/03/2017 22:05;0;11,75340872
14/03/2017;22:10;14/03/2017 22:10;0;11,73890247
14/03/2017;22:15;14/03/2017 22:15;0;11,685914
14/03/2017;22:20;14/03/2017 22:20;0;11,66451212
14/03/2017;22:25;14/03/2017 22:25;0;11,75268063
14/03/2017;22:30;14/03/2017 22:30;0;11,71246122
14/03/2017;22:35;14/03/2017 22:35;0;11,72104237
14/03/2017;22:40;14/03/2017 22:40;0;11,63011509
14/03/2017;22:45;14/03/2017 22:45;0;11,63006208
14/03/2017;22:50;14/03/2017 22:50;0;11,69075755
14/03/2017;22:55;14/03/2017 22:55;0;11,74236025
14/03/2017;23:00;14/03/2017 23:00;0;11,61022175
14/03/2017;23:05;14/03/2017 23:05;0;11,69039493
14/03/2017;23:10;14/03/2017 23:10;0;11,65579231
14/03/2017;23:15;14/03/2017 23:15;0;11,66826276
14/03/2017;23:20;14/03/2017 23:20;0;11,60570073
14/03/2017;23:25;14/03/2017 23:25;0;11,64456569
14/03/2017;23:30;14/03/2017 23:30;0;11,65125824
14/03/2017;23:35;14/03/2017 23:35;0;11,6224444
14/03/2017;23:40;14/03/2017 23:40;0;11,6326244
14/03/2017;23:45;14/03/2017 23:45;0;11,55816952
14/03/2017;23:50;14/03/2017 23:50;0;11,68703512
14/03/2017;23:55;14/03/2017 23:55;0;11,55463646
15/03/2017;0:00;15/03/2017 0:00;0;11,62434602
15/03/2017;0:05;15/03/2017 0:05;0;11,64342794
15/03/2017;0:10;15/03/2017 0:10;0;11,580964
15/03/2017;0:15;15/03/2017 0:15;0;11,54112516
15/03/2017;0:20;15/03/2017 0:20;0;11,55304021
15/03/2017;0:25;15/03/2017 0:25;0;11,52098532
15/03/2017;0:30;15/03/2017 0:30;0;11,56957926
15/03/2017;0:35;15/03/2017 0:35;0;11,50607909
15/03/2017;0:40;15/03/2017 0:40;0;11,5095486
15/03/2017;0:45;15/03/2017 0:45;0;11,55196181
15/03/2017;0:50;15/03/2017 0:50;0;11,52557757
15/03/2017;0:55;15/03/2017 0:55;0;11,56137696
15/03/2017;1:00;15/03/2017 1:00;0;11,56736745
15/03/2017;1:05;15/03/2017 1:05;0;11,52122905
15/03/2017;1:10;15/03/2017 1:10;0;11,58463222
15/03/2017;1:15;15/03/2017 1:15;0;11,59155402
15/03/2017;1:20;15/03/2017 1:20;0;11,51621708
15/03/2017;1:25;15/03/2017 1:25;0;11,51958357
15/03/2017;1:30;15/03/2017 1:30;0;11,53445001
15/03/2017;1:35;15/03/2017 1:35;0;11,50493188
15/03/2017;1:40;15/03/2017 1:40;0;11,45653845
15/03/2017;1:45;15/03/2017 1:45;0;11,50176912
15/03/2017;1:50;15/03/2017 1:50;0;11,50615509
15/03/2017;1:55;15/03/2017 1:55;0;11,51462474
15/03/2017;2:00;15/03/2017 2:00;0;11,39628191
15/03/2017;2:05;15/03/2017 2:05;0;11,43523756
15/03/2017;2:10;15/03/2017 2:10;0;11,49920863
15/03/2017;2:15;15/03/2017 2:15;0;11,41923946
15/03/2017;2:20;15/03/2017 2:20;0;11,46924211
15/03/2017;2:25;15/03/2017 2:25;0;11,52140067
15/03/2017;2:30;15/03/2017 2:30;0;11,45768604
15/03/2017;2:35;15/03/2017 2:35;0;11,42328831
15/03/2017;2:40;15/03/2017 2:40;0;11,40847551
15/03/2017;2:45;15/03/2017 2:45;0;11,42110684
15/03/2017;2:50;15/03/2017 2:50;0;11,48446131
15/03/2017;2:55;15/03/2017 2:55;0;11,45605695
15/03/2017;3:00;15/03/2017 3:00;0;11,39813686
15/03/2017;3:05;15/03/2017 3:05;0;11,43618384
15/03/2017;3:10;15/03/2017 3:10;0;11,40310118
15/03/2017;3:15;15/03/2017 3:15;0;11,42318369
15/03/2017;3:20;15/03/2017 3:20;0;11,32463756
15/03/2017;3:25;15/03/2017 3:25;0;11,39858757
15/03/2017;3:30;15/03/2017 3:30;0;11,42658241
15/03/2017;3:35;15/03/2017 3:35;0;11,41298234
15/03/2017;3:40;15/03/2017 3:40;0;11,37757499
15/03/2017;3:45;15/03/2017 3:45;0;11,40310118
15/03/2017;3:50;15/03/2017 3:50;0;11,34972107
15/03/2017;3:55;15/03/2017 3:55;0;11,41430289
15/03/2017;4:00;15/03/2017 4:00;0;11,37595433
15/03/2017;4:05;15/03/2017 4:05;0;11,36533443
15/03/2017;4:10;15/03/2017 4:10;0;11,40771096
15/03/2017;4:15;15/03/2017 4:15;0;11,35805342
15/03/2017;4:20;15/03/2017 4:20;0;11,37706309
15/03/2017;4:25;15/03/2017 4:25;0;11,37084235
15/03/2017;4:30;15/03/2017 4:30;0;11,43205991
15/03/2017;4:35;15/03/2017 4:35;0;11,42987721
15/03/2017;4:40;15/03/2017 4:40;0;11,41571844
15/03/2017;4:45;15/03/2017 4:45;0;11,34385642
15/03/2017;4:50;15/03/2017 4:50;0;11,3892608
15/03/2017;4:55;15/03/2017 4:55;0;11,43998497
15/03/2017;5:00;15/03/2017 5:00;0;11,33850462
15/03/2017;5:05;15/03/2017 5:05;0;11,4150581
15/03/2017;5:10;15/03/2017 5:10;0;11,44145525
15/03/2017;5:15;15/03/2017 5:15;0;11,41307722
15/03/2017;5:20;15/03/2017 5:20;0;11,23197367
15/03/2017;5:25;15/03/2017 5:25;0;11,3749828
15/03/2017;5:30;15/03/2017 5:30;0;11,38824589
15/03/2017;5:35;15/03/2017 5:35;0;11,39923755
15/03/2017;5:40;15/03/2017 5:40;0;11,29173253
15/03/2017;5:45;15/03/2017 5:45;0;11,36309941
15/03/2017;5:50;15/03/2017 5:50;0;11,3731635
15/03/2017;5:55;15/03/2017 5:55;0;11,3731635
15/03/2017;6:00;15/03/2017 6:00;0;11,36815669
15/03/2017;6:05;15/03/2017 6:05;0;11,39609628
15/03/2017;6:10;15/03/2017 6:10;0;11,36664126
15/03/2017;6:15;15/03/2017 6:15;0;11,32528443
15/03/2017;6:20;15/03/2017 6:20;0;11,21804845
15/03/2017;6:25;15/03/2017 6:25;0;11,34183266
15/03/2017;6:30;15/03/2017 6:30;0;11,28157594
15/03/2017;6:35;15/03/2017 6:35;0;11,31974088
15/03/2017;6:40;15/03/2017 6:40;0;11,21629938
15/03/2017;6:45;15/03/2017 6:45;0;11,3435538
15/03/2017;6:50;15/03/2017 6:50;0;11,305787
15/03/2017;6:55;15/03/2017 6:55;0;11,22481724
15/03/2017;7:00;15/03/2017 7:00;0;11,22827546
15/03/2017;7:05;15/03/2017 7:05;0;11,24943603
15/03/2017;7:10;15/03/2017 7:10;0;11,24607639
15/03/2017;7:15;15/03/2017 7:15;0;11,23454168
15/03/2017;7:20;15/03/2017 7:20;0;11,20199518
15/03/2017;7:25;15/03/2017 7:25;0;11,22226997
15/03/2017;7:30;15/03/2017 7:30;0;11,22668013
15/03/2017;7:35;15/03/2017 7:35;0;11,21736407
15/03/2017;7:40;15/03/2017 7:40;0;11,18825209
15/03/2017;7:45;15/03/2017 7:45;0;11,14962302
15/03/2017;7:50;15/03/2017 7:50;0;11,21501492
15/03/2017;7:55;15/03/2017 7:55;0;11,19025551
15/03/2017;8:00;15/03/2017 8:00;0;11,1450394
15/03/2017;8:05;15/03/2017 8:05;0;11,12074432
15/03/2017;8:10;15/03/2017 8:10;0;11,10776422
15/03/2017;8:15;15/03/2017 8:15;0;11,20896311
15/03/2017;8:20;15/03/2017 8:20;0;11,16973402
15/03/2017;8:25;15/03/2017 8:25;0;11,16449468
15/03/2017;8:30;15/03/2017 8:30;0;11,07901735
15/03/2017;8:35;15/03/2017 8:35;0;11,12861152
15/03/2017;8:40;15/03/2017 8:40;0;11,10951019
15/03/2017;8:45;15/03/2017 8:45;0;11,10096446
15/03/2017;8:50;15/03/2017 8:50;0;11,05175885
15/03/2017;8:55;15/03/2017 8:55;0;10,97702311
